ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
002259.SZ,20260403,79408,4052.12,68455,3494.23,39265,2002.21,39588,2020.7,35324,1798.98,41911,2134.07,4041,205.59,8084,409.9,-33146,-1687.63
002261.SZ,20260403,218811,73759.72,233124,78761.49,228163,76977.4,229742,77533.01,152858,51629.22,144277,48646.61,59871,20262.21,52560,17687.45,7839,2840.92
002262.SZ,20260403,26010,5919.15,21743,4945.15,11931,2714.39,17653,4017.83,8871,2017.07,9752,2216.74,3474,786.99,1138,257.87,-7528,-1708.2
002263.SZ,20260403,2274553,106001.1,1829128,85122.93,2142437,99802.73,1920495,89568.0,1391613,64829.5,1647887,76699.89,454184,21444.0,865278,40686.52,-498121,-21793.12
002264.SZ,20260403,74276,5894.72,48261,3830.96,28569,2266.57,35833,2846.94,14464,1147.52,25284,2003.21,2887,229.74,10818,857.43,-17282,-1368.49
002265.SZ,20260403,90182,20095.38,72884,16244.28,76777,17113.67,81396,18130.43,44497,9911.32,55287,12310.86,11379,2534.95,13269,2969.75,-26562,-5914.57
002266.SZ,20260403,129153,5285.1,105984,4337.51,136119,5573.11,106461,4356.7,119672,4898.25,126000,5156.06,30486,1247.21,76984,3153.41,-74264,-3029.42
002267.SZ,20260403,43053,3349.8,54861,4262.77,37874,2948.04,35082,2728.88,23438,1822.26,24406,1904.8,12000,932.59,2016,156.24,-36779,-2859.6
002268.SZ,20260403,30896,5058.17,20798,3406.66,21202,3471.17,25609,4191.72,15839,2591.99,17365,2840.26,1292,211.76,5457,894.43,-5851,-954.91
002269.SZ,20260403,453061,7542.55,277275,4622.45,339002,5649.15,303545,5057.75,236479,3933.76,282862,4711.41,9253,152.67,174113,2886.53,-262261,-4345.47
002270.SZ,20260403,49495,13164.56,38916,10361.89,29519,7852.32,28523,7588.18,11508,3061.85,19628,5211.12,5333,1418.16,8788,2335.72,-5196,-1364.29
002271.SZ,20260403,104430,15830.29,93397,14165.49,68970,10461.0,79736,12078.34,28945,4382.18,35941,5452.05,11547,1751.93,4818,729.51,-18797,-2852.55
002272.SZ,20260403,277240,49313.48,364532,64993.88,280417,49932.3,261736,46668.42,203345,36419.93,156859,28022.49,71094,12762.68,48970,8743.59,120966,21997.8
002273.SZ,20260403,250115,62250.31,182722,45562.03,184130,45909.55,192021,47906.46,153330,38288.67,201832,50326.86,65063,16324.46,76063,18977.63,-31973,-7880.58
002274.SZ,20260403,136022,8170.08,106424,6401.36,119341,7163.62,87024,5236.63,66385,3991.56,104915,6283.26,12907,767.17,36292,2171.18,-17025,-1046.9
002275.SZ,20260403,20506,2958.43,15637,2254.91,6941,1002.05,8085,1167.6,2453,353.87,3761,542.29,0,0.0,2417,349.55,-3152,-449.74
002276.SZ,20260403,59422,8168.71,38645,5317.25,46752,6426.51,48865,6720.45,24594,3373.95,37615,5162.86,5890,809.33,11533,1577.93,-23274,-3191.88
002277.SZ,20260403,65795,3726.19,42921,2433.98,56558,3202.45,56712,3210.86,39992,2265.76,53885,3050.17,5095,286.51,13922,785.9,-29994,-1699.72
002278.SZ,20260403,68085,7708.84,49502,5609.26,46297,5243.45,56226,6365.46,24184,2737.67,28888,3267.67,8144,916.63,12095,1364.21,-34565,-3917.78
002279.SZ,20260403,92608,7258.94,61854,4851.35,50448,3955.94,53080,4159.15,20291,1588.62,48102,3771.9,1822,146.12,2133,167.23,-28697,-2248.2
002281.SZ,20260403,177802,160066.69,184736,165451.54,227360,204148.45,305774,274003.82,243699,217850.9,233044,209014.08,191726,171680.88,117033,105277.48,169519,152716.65
002282.SZ,20260403,24773,1670.14,24901,1681.41,19810,1337.18,16872,1138.48,11749,794.14,14296,963.64,1630,109.86,1893,127.78,-21302,-1436.96
002283.SZ,20260403,123861,11786.2,153790,14647.81,112313,10698.28,85220,8120.46,65627,6255.4,54621,5203.3,10299,984.71,18469,1753.01,3091,317.56
002284.SZ,20260403,52465,7044.65,58548,7857.76,30772,4129.46,24488,3288.04,9804,1315.03,10890,1460.93,2723,364.39,1838,246.81,-2632,-352.54
002285.SZ,20260403,164971,4671.77,177030,5010.56,88489,2504.48,120578,3414.09,112082,3171.35,58162,1647.61,14000,396.2,23772,671.54,-86940,-2460.45
002286.SZ,20260403,29076,2786.13,36160,3467.79,24928,2393.7,24639,2365.73,18592,1786.28,9513,912.77,2602,251.91,4886,471.73,-3590,-341.01
002287.SZ,20260403,12831,2990.32,9216,2150.03,6176,1439.47,7756,1808.1,1982,462.85,4017,934.51,0,0.0,0,0.0,-2678,-624.55
002289.SZ,20260403,1773,467.31,1286,339.21,2754,725.86,3144,829.08,1458,384.94,1555,409.82,0,0.0,0,0.0,744,197.6
002290.SZ,20260403,7664,4697.25,8143,5001.23,11681,7166.72,9875,6060.57,10840,6653.6,9387,5758.19,2435,1501.22,5214,3198.8,-8459,-5189.22
002291.SZ,20260403,97222,6034.61,79623,4941.6,72436,4497.66,72620,4507.57,48595,3010.95,61106,3790.1,6694,414.92,11598,718.87,-48213,-2985.07
002292.SZ,20260403,94738,7053.95,63605,4738.84,53382,3980.81,57725,4301.97,28853,2149.73,49322,3675.15,4129,308.02,10450,776.55,-51536,-3832.94
002293.SZ,20260403,32937,3326.12,34477,3481.01,15623,1578.89,13646,1379.31,4909,495.11,5141,519.05,0,0.0,205,20.75,6748,687.47
002294.SZ,20260403,33766,22490.47,30630,20414.5,37268,24847.59,35702,23797.45,21587,14402.82,23970,15996.44,10953,7301.79,13271,8834.3,29,45.4
002295.SZ,20260403,17826,1830.93,18053,1854.63,9150,940.04,8342,856.41,871,89.13,1452,149.07,0,0.0,0,0.0,-4381,-449.28
002296.SZ,20260403,46180,5121.22,30227,3353.18,24612,2728.49,30357,3367.03,18970,2102.08,23186,2566.83,915,102.39,6907,767.14,-5327,-588.12
002297.SZ,20260403,67329,7231.19,54997,5907.36,30796,3309.96,42781,4598.08,19082,2051.2,21578,2319.96,2149,233.06,0,0.0,-16236,-1740.21
002298.SZ,20260403,252441,24099.98,194752,18599.93,177646,16980.25,200851,19183.12,90852,8673.2,123422,11791.87,14888,1412.15,16802,1590.66,-65442,-6221.34
002299.SZ,20260403,42578,7622.77,35751,6398.32,17791,3190.94,18436,3307.41,8410,1505.46,12748,2283.92,0,0.0,1844,329.52,-8406,-1508.26
002300.SZ,20260403,189834,17355.32,135364,12375.42,144985,13262.04,156900,14342.9,74596,6814.16,90893,8313.81,14251,1298.22,40510,3697.61,-125826,-11480.28
002301.SZ,20260403,39559,2692.73,42131,2867.17,24577,1669.64,20722,1411.13,16517,1125.46,16000,1087.83,2200,148.5,4000,270.2,-10702,-728.11
002302.SZ,20260403,83564,4826.11,69992,4047.93,52931,3058.53,49443,2858.27,19316,1119.53,29901,1730.53,1800,107.28,8275,474.71,-22923,-1330.01
002303.SZ,20260403,307099,10344.43,329159,11064.51,204569,6894.09,163875,5542.41,111821,3761.87,109649,3704.39,16244,553.7,37050,1242.79,-122683,-4114.41
002304.SZ,20260403,13621,6950.4,12353,6308.76,14434,7371.27,12979,6624.59,7378,3767.61,8789,4485.27,268,137.0,1581,807.66,-11610,-5928.77
002305.SZ,20260403,30253,647.74,28095,602.56,53984,1156.75,55438,1188.93,46569,999.5,38243,818.65,10000,214.0,19030,407.86,-42618,-909.86
002306.SZ,20260403,60828,1441.3,49602,1177.8,129919,3079.47,115411,2740.84,111273,2638.5,114750,2720.49,14980,353.53,37237,873.69,-53124,-1254.68
002307.SZ,20260403,252215,11615.55,200243,9224.12,329154,15154.2,256624,11814.63,123928,5717.13,187381,8636.22,24922,1142.41,85971,3954.32,-53347,-2439.83
002309.SZ,20260403,3351848,164067.93,2195052,107788.66,3404482,166906.13,2622864,128598.96,2416098,118512.62,2606586,127885.34,1099235,54071.36,2847160,139285.08,313871,16742.49
002310.SZ,20260403,1300234,37359.42,1030184,29630.07,1014713,29161.9,1198551,34448.83,782327,22530.15,796668,22914.0,185653,5341.12,257523,7399.69,-460412,-13109.49
002311.SZ,20260403,13412,6979.71,14972,7791.91,17664,9196.41,15527,8079.2,7131,3708.43,7530,3920.93,720,375.6,898,468.11,-6523,-3395.73
002312.SZ,20260403,138206,15262.09,101955,11259.03,104430,11535.24,93413,10319.3,52918,5845.07,77119,8520.07,9799,1078.37,32866,3622.37,-76588,-8438.76
002313.SZ,20260403,46937,3971.42,44866,3796.16,20754,1758.59,19148,1621.4,3054,258.3,6731,570.75,0,0.0,0,0.0,4941,425.37
002314.SZ,20260403,108702,2568.55,127685,3017.54,70944,1676.48,63005,1489.57,41474,981.19,30430,719.12,0,0.0,0,0.0,-63140,-1489.88
002315.SZ,20260403,20926,8046.83,16218,6242.04,11137,4285.01,14537,5595.39,6885,2653.64,7072,2715.8,1025,394.09,2146,826.35,-8532,-3276.8
002316.SZ,20260403,127839,6598.22,146988,7597.79,101474,5311.62,86411,4516.69,44771,2341.34,35127,1854.42,847,47.18,6405,329.45,-25719,-1328.87
002317.SZ,20260403,149882,27886.61,101186,18848.12,111323,20738.86,112063,20867.67,67449,12564.14,88335,16448.18,18927,3516.75,45997,8542.39,-26598,-4950.43
002318.SZ,20260403,35536,10763.55,30881,9358.46,26064,7900.57,37448,11346.21,14284,4344.82,8282,2524.22,2035,618.23,1308,398.28,-4672,-1407.55
002319.SZ,20260403,36959,3938.55,39323,4193.24,26188,2801.41,20276,2169.23,8148,865.81,11696,1243.3,0,0.0,0,0.0,-7221,-765.1
002320.SZ,20260403,85303,7194.89,59340,5003.95,29819,2513.7,42012,3544.31,7146,601.87,19603,1651.66,0,0.0,1313,110.55,-19481,-1641.58
002321.SZ,20260403,187313,3877.61,121441,2514.24,109047,2265.34,89317,1850.16,54084,1122.82,86662,1808.52,0,0.0,53024,1092.85,-89166,-1830.22
002322.SZ,20260403,40430,5290.23,32648,4272.95,23002,3010.94,20414,2671.87,6947,907.43,15717,2056.18,0,0.0,1600,207.6,-9115,-1194.14
002323.SZ,20260403,867027,18555.76,665459,14258.8,613083,13121.95,663997,14207.25,353631,7575.29,422680,9049.69,63906,1378.52,145510,3115.77,-367141,-7820.03
002324.SZ,20260403,58304,8587.59,39572,5830.14,30935,4555.86,37397,5506.93,9827,1445.98,21057,3098.34,2986,438.35,4026,592.36,-13866,-2034.39
002326.SZ,20260403,79700,17730.34,56506,12585.21,66386,14778.31,69502,15471.59,45439,10102.56,60996,13552.66,18243,4064.74,22763,5066.49,-18162,-4031.26
002327.SZ,20260403,20667,1428.08,22823,1576.96,11872,820.68,16049,1109.09,14065,971.37,9040,624.06,1308,89.99,0,0.0,-13916,-960.26
002328.SZ,20260403,278674,21252.22,403746,30922.05,316247,24195.51,325130,24864.68,256700,19635.23,199784,15257.15,122160,9408.83,45121,3447.91,100862,7945.46
002329.SZ,20260403,167622,6396.52,160575,6124.41,141144,5401.79,124602,4759.72,80903,3090.29,93497,3578.75,8712,327.57,19707,753.3,-118851,-4540.05
002330.SZ,20260403,68992,3172.11,67898,3118.9,31481,1446.06,29724,1367.55,10883,501.61,13734,633.34,0,0.0,0,0.0,-26095,-1198.71
002331.SZ,20260403,30390,2427.5,28106,2244.28,17933,1432.66,18024,1440.04,13563,1083.13,15756,1258.97,0,0.0,0,0.0,-6572,-524.14
002332.SZ,20260403,46784,4216.4,43281,3902.01,46926,4230.48,45437,4096.01,15659,1411.01,31095,2802.21,26145,2357.02,15701,1414.68,-51464,-4638.88
002333.SZ,20260403,58260,3073.31,60896,3212.21,47561,2511.75,42975,2271.64,28174,1491.49,33841,1788.21,3717,195.51,0,0.0,-37124,-1960.64
002334.SZ,20260403,76527,6044.8,68901,5446.69,50999,4032.31,44587,3523.98,33408,2638.58,31841,2516.59,3419,270.5,19024,1498.93,-26525,-2092.14
002335.SZ,20260403,43289,23222.6,43213,23211.5,50413,27063.87,50526,27131.35,31930,17148.12,36075,19353.11,14910,8018.65,10728,5757.28,-8295,-4420.82
002337.SZ,20260403,38279,2274.57,34850,2069.79,20818,1237.0,20068,1193.93,6175,367.21,10162,603.62,0,0.0,192,11.44,-10552,-625.88
002338.SZ,20260403,10420,4907.6,9195,4333.72,8273,3899.81,8528,4021.0,3976,1871.97,4587,2160.33,1046,493.89,1405,658.21,2382,1126.09
002339.SZ,20260403,128129,12656.27,86360,8541.48,95826,9479.34,102800,10164.98,42474,4193.49,74969,7404.79,13523,1349.41,15823,1567.25,-27388,-2697.09
002340.SZ,20260403,333232,25540.58,211169,16190.38,230744,17696.99,235793,18079.75,161617,12396.82,225252,17269.39,112068,8597.6,165447,12692.47,-177094,-13549.64
002342.SZ,20260403,744014,96828.53,528002,68772.34,478762,62428.64,539621,70329.21,279425,36491.3,380147,49606.91,76793,10042.68,131224,17082.69,-171640,-22414.73
002343.SZ,20260403,50993,3162.37,38650,2397.31,24701,1534.5,27942,1735.44,9747,608.02,17241,1071.65,0,0.0,1608,100.5,-19038,-1174.31
002344.SZ,20260403,32984,1437.18,31024,1354.94,31483,1370.55,25554,1115.26,17172,751.87,18161,790.9,2789,121.04,9689,419.54,-23762,-1037.29
002345.SZ,20260403,58177,6061.91,58801,6128.08,27799,2897.03,29056,3030.12,12344,1285.75,12867,1341.07,2563,271.08,159,16.5,-15353,-1601.9
002346.SZ,20260403,10519,1962.24,9645,1799.18,6307,1174.32,7200,1342.3,3205,597.2,2932,545.14,0,0.0,254,47.14,-4277,-796.91
002347.SZ,20260403,66458,5258.63,53132,4205.31,27342,2164.06,32430,2567.01,10165,804.21,18403,1454.59,0,0.0,0,0.0,-15039,-1188.67
002348.SZ,20260403,35535,2628.06,48862,3610.95,40880,3016.36,30904,2283.83,27187,2008.08,17435,1287.88,1634,122.88,8035,592.72,-15454,-1136.15
002349.SZ,20260403,103711,7764.86,84124,6303.52,48603,3641.93,55658,4171.24,30438,2277.91,37537,2805.19,2123,158.59,7556,563.34,-39961,-2983.25
002350.SZ,20260403,56725,7706.95,58057,7892.51,59068,8026.37,62221,8455.51,44332,6022.62,41163,5587.7,6890,938.23,5574,758.45,-15723,-2122.61
002351.SZ,20260403,21230,2361.83,18030,2007.43,16787,1869.39,16445,1830.81,3609,402.21,7151,795.19,0,0.0,0,0.0,-3096,-341.92
002352.SZ,20260403,73642,27854.73,52399,19837.47,47896,18127.56,49897,18887.14,21361,8084.95,33922,12826.44,9660,3652.82,16339,6169.02,-21194,-8001.75
002353.SZ,20260403,59715,64498.81,56281,60837.87,71850,77652.39,80281,86780.44,66197,71569.24,66859,72334.57,41486,44912.9,35826,38680.44,544,866.87
002354.SZ,20260403,157957,8618.73,129139,7049.41,103375,5642.33,116123,6341.37,62912,3433.21,70531,3847.77,23431,1282.07,31882,1737.79,-51575,-2817.9
002355.SZ,20260403,95119,5843.52,81164,4985.8,66531,4088.46,70211,4315.57,42954,2638.81,57502,3532.25,17604,1076.87,13331,814.05,-30223,-1855.45
002356.SZ,20260403,146319,4819.74,87176,2874.0,121926,4020.2,119489,3937.92,78144,2576.35,110273,3635.89,0,0.0,29451,968.48,-105601,-3483.91
002357.SZ,20260403,72983,8759.82,53415,6452.6,79647,9585.64,66031,7964.38,62127,7484.97,74247,8892.95,6007,713.68,27071,3234.17,12414,1491.16
002358.SZ,20260403,136388,9698.71,93518,6653.84,95029,6764.95,93945,6684.3,40682,2894.86,69458,4937.63,12073,861.34,27251,1944.09,-17730,-1240.75
002360.SZ,20260403,47861,3010.21,67351,4232.94,42942,2701.03,32620,2054.22,27297,1712.34,18420,1155.06,6663,415.91,6372,397.25,-7955,-489.05
002361.SZ,20260403,1227173,198996.84,877399,142874.99,867519,141177.87,1084621,175963.79,590787,95888.13,748483,121658.67,381070,62186.48,356047,57751.87,-100000,-16247.84
002362.SZ,20260403,14833,2676.98,12434,2244.91,6466,1167.44,8004,1443.22,1600,288.76,1734,314.2,0,0.0,727,130.86,-2995,-537.77
002363.SZ,20260403,37862,2919.73,26392,2034.49,17135,1320.58,21000,1620.43,4451,342.03,10556,812.35,0,0.0,1500,115.08,-8304,-641.42
002364.SZ,20260403,132352,35536.06,178497,48042.52,124950,33620.19,141238,37985.75,100955,27217.04,81043,21815.47,83972,22668.53,41452,11198.08,94729,25628.7
002365.SZ,20260403,33987,4688.28,32151,4431.41,16703,2303.86,17653,2436.24,5348,733.87,7964,1094.15,3170,433.49,1440,197.71,-7384,-1021.39
002366.SZ,20260403,218482,15551.21,133870,9535.46,144150,10261.96,171343,12197.09,92220,6554.96,128133,9122.01,31869,2269.26,53375,3782.82,-134093,-9535.16
002367.SZ,20260403,73472,4632.84,63031,3979.55,61709,3895.4,61790,3899.67,37174,2347.99,39577,2496.67,2928,184.03,10885,684.37,-18889,-1189.13
002368.SZ,20260403,20357,3918.0,13530,2608.0,14535,2799.83,15736,3030.06,4063,783.22,8872,1706.05,1216,233.6,2032,390.54,-1545,-293.44
002369.SZ,20260403,41587,2818.63,43457,2948.26,22309,1515.0,22490,1526.78,15809,1072.51,15598,1056.4,1840,125.3,0,0.0,-10756,-726.99
002370.SZ,20260403,439891,34331.39,462564,36052.89,453636,35380.12,448099,34985.87,336368,26150.49,340978,26572.08,100167,7881.57,78422,6132.74,168988,13425.23
002371.SZ,20260403,0,0.0,15,65.69,38799,166732.22,34499,148314.55,19949,85811.23,21672,93244.0,8138,34976.9,10698,45896.1,-8758,-37670.61
002372.SZ,20260403,126226,13491.27,156301,16690.06,68223,7275.05,57474,6119.65,39407,4183.58,22603,2409.62,4644,497.55,2122,228.12,5316,620.35
002373.SZ,20260403,73040,6927.03,67969,6442.88,44500,4219.84,47332,4492.33,18428,1749.67,19543,1853.36,4161,395.02,5285,503.0,-8140,-763.65
002374.SZ,20260403,88429,2754.39,91697,2857.9,59521,1856.55,62186,1937.91,31711,989.09,34235,1063.15,25880,803.09,17423,544.16,-42635,-1327.28
002375.SZ,20260403,58584,2211.67,82372,3106.32,37180,1401.03,27962,1052.98,20228,762.22,17106,644.23,11447,428.61,0,0.0,-28520,-1077.08
002376.SZ,20260403,41946,2858.14,38010,2587.93,20666,1405.72,20513,1396.91,18863,1279.58,12081,823.31,0,0.0,10871,735.29,-12964,-885.28
002377.SZ,20260403,110059,3415.88,137012,4247.75,75998,2354.24,61141,1893.53,42441,1312.54,31100,961.71,4255,130.93,3500,110.6,-45411,-1407.97
002378.SZ,20260403,109600,32951.96,87903,26435.73,69899,21046.7,78817,23717.93,40372,12143.95,51836,15596.92,16238,4892.53,17552,5284.57,-2954,-869.17
002379.SZ,20260403,41776,11372.5,36045,9816.78,36799,10017.35,34778,9473.35,19180,5231.15,27827,7567.13,12404,3364.83,11509,3128.58,-9625,-2613.48
002380.SZ,20260403,17693,5391.03,15554,4741.94,9522,2900.6,9994,3048.35,3936,1203.01,4569,1391.85,545,164.92,1579,477.41,-3764,-1142.69
002381.SZ,20260403,45441,2840.92,52985,3310.48,24090,1506.3,21463,1342.29,10271,640.14,5354,334.6,0,0.0,0,0.0,-15447,-963.88
002382.SZ,20260403,138888,11337.73,141757,11605.25,175096,14312.4,167789,13725.61,122397,10023.38,118803,9695.31,17716,1446.45,25748,2093.77,-45599,-3649.34
002383.SZ,20260403,60280,5621.66,36584,3415.39,27117,2528.01,32760,3055.16,10525,980.27,26578,2473.37,0,0.0,2000,186.0,-15340,-1426.99
002384.SZ,20260403,91494,102622.64,124645,139950.31,152429,171247.34,173245,194466.23,186139,209018.4,182149,204507.07,191547,214811.02,141569,158775.79,1041,1513.74
002385.SZ,20260403,277328,10819.07,151977,5927.84,192657,7518.56,219048,8544.34,155704,6071.23,225950,8815.6,22141,863.85,50855,1984.93,-151841,-5904.83
002386.SZ,20260403,201266,11556.25,245165,14021.42,211827,12155.15,176307,10123.91,153721,8794.04,144150,8292.95,46578,2687.15,47772,2754.31,-174694,-10041.13
002387.SZ,20260403,39274,2992.24,43327,3302.67,37293,2843.43,29465,2248.39,17089,1306.13,19933,1521.66,4971,379.44,5902,448.53,-26679,-2023.01
002388.SZ,20260403,86650,4028.75,89070,4135.85,52060,2420.47,39023,1816.02,22282,1033.81,32816,1527.01,5127,235.49,5210,239.64,-6169,-294.59
002389.SZ,20260403,95538,20096.02,46809,9853.78,62452,13139.84,68485,14418.65,36381,7653.8,59725,12564.81,7163,1513.59,26516,5566.01,-18528,-3880.98
002390.SZ,20260403,161503,5374.1,145749,4854.23,95970,3196.75,97166,3235.02,45982,1532.73,58080,1932.97,13569,453.0,16029,534.36,-72185,-2399.45
002391.SZ,20260403,54984,3269.13,62902,3742.69,33202,1975.61,30838,1833.36,11926,708.07,8372,495.96,2000,119.2,0,0.0,-11196,-668.4
002392.SZ,20260403,48623,3333.94,39376,2699.26,18844,1291.58,22487,1541.93,11380,781.71,16984,1166.05,0,0.0,0,0.0,-3863,-263.78
002393.SZ,20260403,26949,6407.94,21766,5179.92,24564,5841.73,25185,5991.02,16927,4024.2,17510,4161.56,1519,361.65,5498,1303.01,678,167.56
002394.SZ,20260403,19389,2579.94,18163,2420.37,14991,1997.89,14518,1934.55,6946,927.94,8598,1144.62,0,0.0,47,6.23,-8386,-1118.89
002395.SZ,20260403,18793,3317.17,18687,3296.62,16422,2900.7,14999,2647.8,8203,1450.62,9841,1738.61,2385,421.35,2276,406.8,-6505,-1150.83
002396.SZ,20260403,56380,14662.61,48661,12653.65,36777,9559.33,43326,11268.55,24586,6393.4,25400,6603.25,6826,1776.08,7182,1865.98,13341,3489.41
002397.SZ,20260403,72194,2693.32,73787,2750.72,41835,1558.88,35761,1333.03,20028,744.37,21353,794.15,0,0.0,3156,118.67,-33593,-1245.66
002398.SZ,20260403,71375,3577.84,77049,3862.91,39372,1972.44,38227,1916.72,19142,964.52,12213,616.36,0,0.0,2400,118.8,-24357,-1228.39
002399.SZ,20260403,30852,3526.76,26357,3011.67,9620,1098.89,11302,1291.1,3648,416.05,5461,623.24,1000,113.4,2000,229.09,-9700,-1106.46
002400.SZ,20260403,484358,38784.76,337857,27088.91,434077,34847.77,365334,29364.52,192490,15430.96,339897,27260.08,91709,7366.87,159547,12716.85,-295877,-23733.82
002401.SZ,20260403,24905,3727.3,20391,3054.02,11274,1686.67,13427,2008.42,1704,254.93,4066,606.47,0,0.0,0,0.0,-3284,-490.97
002402.SZ,20260403,76445,22532.35,49689,14647.27,51541,15196.27,59685,17604.92,33571,9909.65,46183,13617.44,5165,1523.41,11165,3292.04,-19787,-5821.41
002403.SZ,20260403,17345,1726.27,16512,1643.17,8982,892.54,10260,1020.03,2894,287.28,2474,245.38,1075,106.55,1050,104.06,-104,-11.18
002404.SZ,20260403,45597,3089.01,50281,3405.91,27125,1841.89,22742,1543.41,8403,568.01,8102,549.6,0,0.0,0,0.0,-13059,-890.58
002405.SZ,20260403,163572,14689.95,132820,11939.9,142787,12832.02,155420,13966.05,95548,8577.96,99273,8903.33,28931,2595.93,43324,3886.58,-56943,-5087.18
002406.SZ,20260403,72403,5096.2,68250,4803.87,36047,2536.84,38759,2727.18,15462,1089.21,14772,1038.23,3543,247.81,5674,400.78,-17325,-1214.76
002407.SZ,20260403,176170,47938.43,129531,35333.58,127150,34669.22,143759,39192.16,111450,30404.96,116617,31816.64,28014,7695.65,52876,14365.88,-27464,-7355.78
002408.SZ,20260403,214226,12961.58,307229,18606.66,238170,14418.49,184253,11164.05,181722,11023.13,134144,8118.82,68956,4184.46,77448,4698.13,-156313,-9466.57
002409.SZ,20260403,28433,22375.75,30168,23749.71,25353,19957.84,24708,19452.5,20662,16259.01,18699,14724.61,10598,8329.64,11471,8995.41,12501,9858.16
002410.SZ,20260403,93435,10189.3,85037,9274.44,72349,7893.85,72999,7961.8,38907,4242.33,40914,4463.79,10016,1094.28,15757,1719.73,-47497,-5173.41
002412.SZ,20260403,87298,5941.86,81032,5516.84,48114,3279.89,39401,2689.38,30908,2108.93,39903,2719.48,5009,343.01,10993,747.99,-13383,-901.66
002413.SZ,20260403,625939,81384.76,404095,52529.79,442781,57614.22,437214,56852.41,219161,28539.14,308704,40180.78,95038,12483.52,232907,30458.66,-358477,-46479.59
002414.SZ,20260403,170410,21766.69,177021,22627.34,99720,12753.75,98999,12659.3,71833,9210.03,55862,7156.81,15845,2035.43,25925,3322.44,-28808,-3662.86
